ID,START_DATE,CHOKE,WHP,FLP
347,7/20/2013 0:00,17,60,23
347,7/21/2013 0:00,17,52.8,22.8
347,7/22/2013 0:00,17,60,23
347,7/23/2013 0:00,17,52.6,23.2
347,7/24/2013 0:00,17,52.7,23.4
347,7/25/2013 0:00,17,52.4,23.7
347,7/26/2013 0:00,17,52.3,22.5
347,7/27/2013 0:00,17,52.3,22.8
347,7/28/2013 0:00,17,52.3,22.8
347,7/29/2013 0:00,17,52.4,22.2
347,7/30/2013 0:00,17,59,23
347,7/31/2013 0:00,17,59,23
347,8/1/2013 0:00,17,52.3,21.9
347,8/2/2013 0:00,17,52.3,22.3
347,8/3/2013 0:00,17,52.3,22.3
347,8/4/2013 0:00,17,52.1,22
347,8/5/2013 0:00,17,58,22.5
347,8/6/2013 0:00,17,52.1,21.7
347,8/7/2013 0:00,17,52.1,21.7
347,8/8/2013 0:00,17,52,21.6
347,8/9/2013 0:00,17,59,21
347,8/10/2013 0:00,17,59,21
347,8/11/2013 0:00,17,52,22
347,8/12/2013 0:00,17,52,22
347,8/13/2013 0:00,17,52,22
347,8/14/2013 0:00,17,52,22
347,8/15/2013 0:00,17,52,22
347,8/16/2013 0:00,17,52,22
347,8/17/2013 0:00,17,52,22
347,8/18/2013 0:00,17,52,22
347,8/19/2013 0:00,17,52,22
347,8/20/2013 0:00,17,52,22
347,8/21/2013 0:00,17,52,22
347,8/22/2013 0:00,17,52,22
347,8/23/2013 0:00,17,52,22
347,8/24/2013 0:00,17,52,22
347,8/25/2013 0:00,17,52,22
347,8/26/2013 0:00,17,52,22
347,8/27/2013 0:00,17,54,21
347,8/28/2013 0:00,17,54,21
347,8/29/2013 0:00,17,54,21
347,8/30/2013 0:00,17,54,21
347,8/31/2013 0:00,17,54,21
347,9/1/2013 0:00,17,54,21
347,9/2/2013 0:00,17,54,21
347,9/3/2013 0:00,17,54,21
347,9/4/2013 0:00,17,54,21
347,9/5/2013 0:00,17,54,21
347,9/6/2013 0:00,17,54,21
347,9/7/2013 0:00,17,54,21
347,9/8/2013 0:00,17,54,24
347,9/9/2013 0:00,17,54,24
347,9/10/2013 0:00,17,54,24
347,9/11/2013 0:00,17,54,24
347,9/12/2013 0:00,17,54,24
347,9/13/2013 0:00,17,54,24
347,9/14/2013 0:00,17,54,24
347,9/15/2013 0:00,17,54,24
347,9/16/2013 0:00,17,54,24
347,9/17/2013 0:00,17,54,24
347,9/18/2013 0:00,17,54,27
347,9/19/2013 0:00,17,54,27
347,9/20/2013 0:00,17,54,28
347,9/21/2013 0:00,17,54,28
347,9/22/2013 0:00,17,54,26
347,9/23/2013 0:00,17,54,26
347,9/24/2013 0:00,17,54,26
347,9/25/2013 0:00,17,54,26
347,9/26/2013 0:00,17,55,29
347,9/27/2013 0:00,17,55,29
347,9/28/2013 0:00,17,54,28
347,9/29/2013 0:00,17,54,28
347,9/30/2013 0:00,17,54,27
347,10/1/2013 0:00,17,54,27
347,10/2/2013 0:00,17,55,27
347,10/3/2013 0:00,17,55,27
347,10/4/2013 0:00,17,57,27
347,10/5/2013 0:00,17,57,27
347,10/6/2013 0:00,17,57,27
347,10/7/2013 0:00,17,57,27
347,10/8/2013 0:00,17,57,27
347,10/9/2013 0:00,17,57,27
347,10/10/2013 0:00,17,57,27
347,10/11/2013 0:00,17,57,27
347,10/12/2013 0:00,17,57,27
347,10/13/2013 0:00,17,57,27
347,10/14/2013 0:00,17,57,27
347,10/15/2013 0:00,17,57,27
347,10/16/2013 0:00,17,54,28
347,10/17/2013 0:00,17,54,28
347,10/18/2013 0:00,17,54,28
347,10/19/2013 0:00,17,54,28
347,10/20/2013 0:00,17,54,27
347,10/21/2013 0:00,17,54,27
347,10/22/2013 0:00,17,57,27
347,10/23/2013 0:00,17,57,27
347,10/24/2013 0:00,17,54,28
347,10/25/2013 0:00,17,54,28
347,10/26/2013 0:00,17,54,28
347,10/27/2013 0:00,17,54,28
347,10/28/2013 0:00,17,54,28
347,10/29/2013 0:00,17,54,28
347,10/30/2013 0:00,17,53,28
347,10/31/2013 0:00,17,53,28
347,11/1/2013 0:00,17,53,28
347,11/2/2013 0:00,17,53,28
347,11/3/2013 0:00,17,53,28
347,11/4/2013 0:00,17,53,28
347,11/5/2013 0:00,17,53,28
347,11/6/2013 0:00,17,53,28
347,11/7/2013 0:00,17,53,28
347,11/8/2013 0:00,17,53,28
347,11/9/2013 0:00,17,53,28
347,11/10/2013 0:00,17,53,28
347,11/11/2013 0:00,17,53,28
347,11/12/2013 0:00,17,53,28
347,11/13/2013 0:00,17,53,28
347,11/14/2013 0:00,17,53,28
347,11/15/2013 0:00,17,53,28
347,11/16/2013 0:00,17,53,28
347,11/17/2013 0:00,17,53,28
347,11/18/2013 0:00,17,53,28
347,11/19/2013 0:00,17,56,28
347,11/20/2013 0:00,17,56,28
347,11/21/2013 0:00,17,56,28
347,11/22/2013 0:00,17,56,28
347,11/23/2013 0:00,17,56,28
347,11/24/2013 0:00,17,56,28
347,11/25/2013 0:00,17,56,28
347,11/26/2013 0:00,17,56,28
347,11/27/2013 0:00,17,56,28
347,11/28/2013 0:00,17,56,28
347,11/29/2013 0:00,17,56,28
347,11/30/2013 0:00,17,56,28
347,12/1/2013 0:00,17,54,26
347,12/2/2013 0:00,17,54,26
347,12/3/2013 0:00,17,54,26
347,12/4/2013 0:00,17,54,26
347,12/5/2013 0:00,17,54,26
347,12/6/2013 0:00,17,54,26
347,12/7/2013 0:00,17,53,25
347,12/8/2013 0:00,17,53,25
347,12/9/2013 0:00,17,53,25
347,12/10/2013 0:00,17,53,25
347,12/11/2013 0:00,17,53,25
347,12/12/2013 0:00,17,53,25
347,12/13/2013 0:00,17,53,25
347,12/14/2013 0:00,17,53,25
347,12/15/2013 0:00,17,54,25
347,12/16/2013 0:00,17,54,25
347,12/17/2013 0:00,17,54,25
347,12/18/2013 0:00,17,54,25
347,12/19/2013 0:00,17,54,25
347,12/20/2013 0:00,17,54,25
347,12/21/2013 0:00,17,54,25
347,12/22/2013 0:00,17,54,25
347,12/23/2013 0:00,17,54,25
347,12/24/2013 0:00,17,54,25
347,12/25/2013 0:00,17,54,25
347,12/26/2013 0:00,17,54,25
347,12/27/2013 0:00,17,54,25
347,12/28/2013 0:00,17,54,25
347,12/29/2013 0:00,17,54,25
347,12/30/2013 0:00,17,54,25
347,12/31/2013 0:00,17,54,25
347,1/1/2014 0:00,17,54,25
347,1/2/2014 0:00,17,54,25
347,1/3/2014 0:00,17,56.1,24.3
347,1/4/2014 0:00,17,54,23
347,1/5/2014 0:00,17,55.6,24.1
347,1/6/2014 0:00,17,55.6,24.1
347,1/7/2014 0:00,17,55.5,23.7
347,1/8/2014 0:00,17,55.7,23.7
347,1/9/2014 0:00,17,55.7,23.7
347,1/10/2014 0:00,17,55.4,23.4
347,1/11/2014 0:00,17,55.4,23.4
347,1/12/2014 0:00,17,54,24
347,1/13/2014 0:00,17,54,24
347,1/14/2014 0:00,17,54.7,23.6
347,1/15/2014 0:00,17,54.7,23.6
347,1/16/2014 0:00,17,54.7,23.6
347,1/17/2014 0:00,17,54.3,23.5
347,1/18/2014 0:00,17,53,24
347,1/19/2014 0:00,17,54,23.4
347,1/20/2014 0:00,17,54,23.4
347,1/21/2014 0:00,17,54,23.4
347,1/22/2014 0:00,17,52,26
347,1/23/2014 0:00,17,52,26
347,1/24/2014 0:00,17,51,24
347,1/25/2014 0:00,17,50.3,22.3
347,1/26/2014 0:00,17,51,24
347,1/27/2014 0:00,17,50.1,22.6
347,1/28/2014 0:00,17,49,22.5
347,1/29/2014 0:00,17,48.2,23
347,1/30/2014 0:00,17,48,26
347,1/31/2014 0:00,17,48,26
347,2/1/2014 0:00,17,46.2,23
347,2/2/2014 0:00,17,50.4,22.9
347,2/3/2014 0:00,17,48,24
347,2/4/2014 0:00,17,45.7,23.4
347,2/5/2014 0:00,17,45,26
347,2/6/2014 0:00,17,44.7,22.8
347,2/7/2014 0:00,17,43,26
347,2/8/2014 0:00,17,42.3,22.5
347,2/9/2014 0:00,17,39,22
347,2/10/2014 0:00,17,39,22.1
347,2/11/2014 0:00,17,39,22.1
347,2/12/2014 0:00,17,39,22.1
347,2/13/2014 0:00,17,58,23
347,2/14/2014 0:00,17,58,23
347,2/15/2014 0:00,17,58.2,23.5
347,2/16/2014 0:00,17,58,23
347,2/17/2014 0:00,17,58,23
347,2/18/2014 0:00,17,58.1,23.2
347,2/19/2014 0:00,17,58,22.8
347,2/20/2014 0:00,17,57.6,22.8
347,2/21/2014 0:00,17,58,24
347,2/22/2014 0:00,17,57.7,22.6
347,2/23/2014 0:00,17,46,24
347,2/24/2014 0:00,17,58.3,22.4
347,2/25/2014 0:00,17,58.2,22.6
347,2/26/2014 0:00,17,58.2,22.6
347,2/27/2014 0:00,17,56,25
347,2/28/2014 0:00,17,56,25
347,3/1/2014 0:00,17,56,25
347,3/2/2014 0:00,17,58,22.8
347,3/3/2014 0:00,17,58,22.9
347,3/4/2014 0:00,17,57.8,22.8
347,3/5/2014 0:00,17,58,22.5
347,3/6/2014 0:00,17,57.6,22
347,3/7/2014 0:00,17,55,28
347,3/8/2014 0:00,17,57.8,22.4
347,3/9/2014 0:00,17,51,28
347,3/10/2014 0:00,17,57.6,23.2
347,3/11/2014 0:00,17,53,24
347,3/12/2014 0:00,17,53,24
347,3/13/2014 0:00,17,54,27
347,3/14/2014 0:00,17,54,27
347,3/15/2014 0:00,17,58.1,23.1
347,3/16/2014 0:00,17,57.4,23.1
347,3/17/2014 0:00,17,52,27
347,3/18/2014 0:00,17,52,27
347,3/19/2014 0:00,17,57.7,28.2
347,3/20/2014 0:00,17,54.7,25.5
347,3/21/2014 0:00,17,53,28
347,3/22/2014 0:00,17,53,28
347,3/23/2014 0:00,17,54,28
347,3/24/2014 0:00,17,54,28
347,3/25/2014 0:00,17,54,27
347,3/26/2014 0:00,17,54,27
347,3/27/2014 0:00,17,50,23
347,3/28/2014 0:00,17,50,23
347,3/29/2014 0:00,17,53,27
347,3/30/2014 0:00,17,53,27
347,3/31/2014 0:00,17,53,27
347,4/1/2014 0:00,17,53,27
347,4/2/2014 0:00,17,50,27
347,4/3/2014 0:00,17,50,27
347,4/4/2014 0:00,17,50,27
347,4/5/2014 0:00,17,50,27
347,4/6/2014 0:00,17,52,27
347,4/7/2014 0:00,17,53.3,25.1
347,4/8/2014 0:00,17,52,25
347,4/9/2014 0:00,17,53,24.8
347,4/10/2014 0:00,17,52,26
347,4/11/2014 0:00,17,52,26
347,4/12/2014 0:00,17,55,27
347,4/13/2014 0:00,17,52.9,24.9
347,4/14/2014 0:00,17,52,24
347,4/15/2014 0:00,17,52.7,25
347,4/16/2014 0:00,17,52,25
347,4/17/2014 0:00,17,52,25
347,4/18/2014 0:00,17,52,28
347,4/19/2014 0:00,17,52.8,25
347,4/20/2014 0:00,17,50,27
347,4/21/2014 0:00,17,52.4,25
347,4/22/2014 0:00,17,52,27
347,4/23/2014 0:00,17,52.3,25.3
347,4/24/2014 0:00,17,52.7,24.8
347,4/25/2014 0:00,17,52.6,25
347,4/26/2014 0:00,17,52.3,24.4
347,4/27/2014 0:00,17,52.3,24.4
347,4/28/2014 0:00,17,51,26
347,4/29/2014 0:00,17,52.1,24.1
347,4/30/2014 0:00,17,52.1,24.1
347,5/1/2014 0:00,17,52.1,24.1
347,5/2/2014 0:00,17,52.1,24.1
347,5/3/2014 0:00,17,52.1,24.1
347,5/4/2014 0:00,17,56,46
347,5/5/2014 0:00,17,56.2,43
347,5/6/2014 0:00,17,54.6,35
347,5/7/2014 0:00,17,54.1,34.8
347,5/8/2014 0:00,17,52,37
347,5/9/2014 0:00,17,53.4,34.8
347,5/10/2014 0:00,17,53.4,34.8
347,5/11/2014 0:00,17,53,34.8
347,5/12/2014 0:00,17,52,26
347,5/13/2014 0:00,17,52.6,23.6
347,5/14/2014 0:00,17,38,26
347,5/15/2014 0:00,17,38,26
347,5/16/2014 0:00,17,38,26
347,5/17/2014 0:00,17,50.7,23.1
347,5/18/2014 0:00,17,49.6,22.9
347,5/19/2014 0:00,17,49.5,22.3
347,5/20/2014 0:00,17,52,25
347,5/21/2014 0:00,17,51.9,22.6
347,5/22/2014 0:00,17,51.9,22.6
347,5/23/2014 0:00,17,51.6,22.3
347,5/24/2014 0:00,17,51.6,22.3
347,5/25/2014 0:00,17,51.1,22
347,5/26/2014 0:00,17,48,25
347,5/27/2014 0:00,17,51.2,23.2
347,5/28/2014 0:00,17,50,25
347,5/29/2014 0:00,17,50,25
347,5/30/2014 0:00,17,50,25
347,5/31/2014 0:00,17,50,25
347,6/1/2014 0:00,17,48,25
347,6/2/2014 0:00,17,51.2,22.5
347,6/3/2014 0:00,17,48,25
347,6/4/2014 0:00,17,51.4,23.3
347,6/5/2014 0:00,17,48,25
347,6/6/2014 0:00,17,50.9,24.1
347,6/7/2014 0:00,17,48,26
347,6/8/2014 0:00,17,50.9,23.9
347,6/9/2014 0:00,17,48,25
347,6/10/2014 0:00,17,50.9,24.1
347,6/11/2014 0:00,17,50.8,24.2
347,6/12/2014 0:00,17,50.8,24.2
347,6/13/2014 0:00,17,48,23
347,6/14/2014 0:00,17,49,23
347,6/15/2014 0:00,17,56,24
347,6/16/2014 0:00,17,55.9,23.5
347,6/17/2014 0:00,17,55.9,23.5
347,6/18/2014 0:00,17,55.9,23.5
347,6/19/2014 0:00,17,55.9,23.5
347,6/20/2014 0:00,17,55.9,23.5
347,6/21/2014 0:00,17,55.9,23.5
347,6/22/2014 0:00,17,55.9,23.5
347,6/23/2014 0:00,17,55.9,23.5
347,6/24/2014 0:00,17,55.9,23.5
347,6/25/2014 0:00,17,60,24
347,6/26/2014 0:00,17,60,24
347,6/27/2014 0:00,17,58.8,23.4
347,6/28/2014 0:00,17,58,23.4
347,6/29/2014 0:00,17,54,25
347,6/30/2014 0:00,17,57.2,23.6
347,7/1/2014 0:00,17,53,25
347,7/2/2014 0:00,17,53,25
347,7/3/2014 0:00,17,53,25
347,7/4/2014 0:00,17,56.5,23.8
347,7/5/2014 0:00,17,52,26
347,7/6/2014 0:00,17,56.2,25.1
347,7/7/2014 0:00,17,56.2,25.1
347,7/8/2014 0:00,17,56.2,25.1
347,7/9/2014 0:00,17,55.9,24.7
347,7/10/2014 0:00,17,55.9,24.7
347,7/11/2014 0:00,17,55.9,24.7
347,7/12/2014 0:00,17,55.9,24.7
347,7/13/2014 0:00,17,50,25
347,7/14/2014 0:00,17,54.9,23.2
347,7/15/2014 0:00,17,50,25
347,7/16/2014 0:00,17,54.6,23.5
347,7/17/2014 0:00,17,50,25
347,7/18/2014 0:00,17,50,25
347,7/19/2014 0:00,17,50,25
347,7/20/2014 0:00,17,54.1,23
347,7/21/2014 0:00,17,48,26
347,7/22/2014 0:00,17,53.3,22.2
347,7/23/2014 0:00,17,53.3,22.2
347,7/24/2014 0:00,17,53,22.7
347,7/25/2014 0:00,17,49,25
347,7/26/2014 0:00,17,49,25
347,7/27/2014 0:00,17,50,25
347,7/28/2014 0:00,17,51.3,22.5
347,7/29/2014 0:00,17,48,25
347,7/30/2014 0:00,17,48.9,22.6
347,7/31/2014 0:00,17,48,26
347,8/1/2014 0:00,17,48.7,22.2
347,8/2/2014 0:00,17,48,26
347,8/3/2014 0:00,17,44.5,22.8
347,8/4/2014 0:00,17,48,26
347,8/5/2014 0:00,17,44.2,23.4
347,8/6/2014 0:00,17,47,26
347,8/7/2014 0:00,17,47.8,22.3
347,8/8/2014 0:00,17,47.8,22.3
347,8/9/2014 0:00,17,47.8,22.3
347,8/10/2014 0:00,17,47.8,22.3
347,8/11/2014 0:00,17,39.9,22.1
347,8/12/2014 0:00,17,38.2,22.8
347,8/13/2014 0:00,17,34.7,22.1
347,8/14/2014 0:00,17,47,24
347,8/15/2014 0:00,17,46.2,22
347,8/16/2014 0:00,17,46.2,22
347,8/17/2014 0:00,17,40.3,22.4
347,8/18/2014 0:00,17,46,24
347,8/19/2014 0:00,17,35.9,23.4
347,8/20/2014 0:00,17,34,24
347,8/21/2014 0:00,17,34,24
347,8/22/2014 0:00,17,32,24
347,8/23/2014 0:00,17,32,24
347,8/24/2014 0:00,17,31,24
347,8/25/2014 0:00,17,31,24
347,8/26/2014 0:00,17,30,24
347,8/27/2014 0:00,17,30,24
347,8/28/2014 0:00,17,28,24
347,8/29/2014 0:00,17,28,24
347,8/30/2014 0:00,17,28,24
347,8/31/2014 0:00,17,31.2,25.9
347,9/1/2014 0:00,17,31.2,25.9
347,9/2/2014 0:00,17,31.2,25.9
347,9/3/2014 0:00,17,34,27
347,9/4/2014 0:00,17,34,27
347,9/5/2014 0:00,17,31,27
347,9/6/2014 0:00,17,31,27
347,9/7/2014 0:00,17,30.5,26.5
347,9/8/2014 0:00,17,30.5,26.5
347,9/9/2014 0:00,17,30.5,26.5
347,9/10/2014 0:00,17,30.5,26.5
347,9/11/2014 0:00,17,30.5,26.5
347,9/12/2014 0:00,17,30.5,26.5
347,9/13/2014 0:00,17,52,24.5
347,9/14/2014 0:00,17,52,24.5
347,9/15/2014 0:00,17,48,24.5
347,9/16/2014 0:00,17,52.8,23.4
347,9/17/2014 0:00,17,52,24.5
347,9/18/2014 0:00,17,53.4,23.1
347,9/19/2014 0:00,17,49,25
347,9/20/2014 0:00,17,52.7,23
347,9/21/2014 0:00,17,48,25
347,9/22/2014 0:00,17,53,23.1
347,9/23/2014 0:00,17,48,25
347,9/24/2014 0:00,17,52.9,23.1
347,9/25/2014 0:00,17,48,24
347,9/26/2014 0:00,17,48,24
347,9/27/2014 0:00,17,48,25
347,9/28/2014 0:00,17,52.2,23
347,9/29/2014 0:00,17,48,26
347,9/30/2014 0:00,17,52.1,23.1
347,10/1/2014 0:00,17,52.3,23
347,10/2/2014 0:00,17,52.3,23
347,10/3/2014 0:00,17,52.9,23
347,10/4/2014 0:00,17,52.2,22.9
347,10/5/2014 0:00,17,48,25
347,10/6/2014 0:00,17,48,25
347,10/7/2014 0:00,17,48,27
347,10/8/2014 0:00,17,52.8,22.9
347,10/9/2014 0:00,17,48,23
347,10/10/2014 0:00,17,52.3,22.6
347,10/11/2014 0:00,17,48,23
347,10/12/2014 0:00,17,52.3,23.1
347,10/13/2014 0:00,17,52.2,22.9
347,10/14/2014 0:00,17,51.9,23.1
347,10/15/2014 0:00,17,51.8,22.8
347,10/16/2014 0:00,17,51.8,23
347,10/17/2014 0:00,17,51.8,23
347,10/18/2014 0:00,17,51.6,22.8
347,10/19/2014 0:00,17,51.6,22.8
347,10/20/2014 0:00,17,51.6,22.8
347,10/21/2014 0:00,17,48,23
347,10/22/2014 0:00,17,51.7,22.5
347,10/23/2014 0:00,17,51.2,23.2
347,10/24/2014 0:00,17,51.5,22.6
347,10/25/2014 0:00,17,48,24
347,10/26/2014 0:00,17,51,22.1
347,10/27/2014 0:00,17,49,23
347,10/28/2014 0:00,17,50.7,22.4
347,10/29/2014 0:00,17,48,23
347,10/30/2014 0:00,17,49.5,22.2
347,10/31/2014 0:00,17,49.5,22.2
347,11/1/2014 0:00,17,49.5,22.2
347,11/2/2014 0:00,17,46.5,22.5
347,11/3/2014 0:00,17,43.9,22.5
347,11/4/2014 0:00,17,48,23
347,11/5/2014 0:00,17,41.7,22.6
347,11/6/2014 0:00,17,41.7,22.6
347,11/7/2014 0:00,17,41.7,22.6
347,11/8/2014 0:00,17,41.7,22.6
347,11/9/2014 0:00,17,51.6,23.8
347,11/10/2014 0:00,17,46,23
347,11/11/2014 0:00,17,51,22.3
347,11/12/2014 0:00,17,48,23
347,11/13/2014 0:00,17,48,23
347,11/14/2014 0:00,17,46,23
347,11/15/2014 0:00,17,46,23
347,11/16/2014 0:00,17,46,23
347,11/17/2014 0:00,17,46,23
347,11/18/2014 0:00,17,46,23
347,11/19/2014 0:00,17,51.1,23.7
347,11/20/2014 0:00,17,46,23
347,11/21/2014 0:00,17,46,23
347,11/22/2014 0:00,17,46,23
347,11/23/2014 0:00,17,46,23
347,11/24/2014 0:00,17,46,23
347,11/25/2014 0:00,17,50.5,24.9
347,11/26/2014 0:00,17,50.8,24.2
347,11/27/2014 0:00,17,50.7,23.2
347,11/28/2014 0:00,17,44,27
347,11/29/2014 0:00,17,50.3,25.2
347,11/30/2014 0:00,17,45,27
347,12/1/2014 0:00,17,50.4,24.8
347,12/2/2014 0:00,17,48,28
347,12/3/2014 0:00,17,48,28
347,12/4/2014 0:00,17,48,28
347,12/5/2014 0:00,17,50.5,23.2
347,12/6/2014 0:00,17,46,22
347,12/7/2014 0:00,17,50.6,23
347,12/8/2014 0:00,17,50.5,23.8
347,12/9/2014 0:00,17,50.7,22
347,12/10/2014 0:00,17,46,23
347,12/11/2014 0:00,17,46,23
347,12/12/2014 0:00,17,46,24
347,12/13/2014 0:00,17,46,24
347,12/14/2014 0:00,17,50.3,21.8
347,12/15/2014 0:00,17,50.3,23.4
347,12/16/2014 0:00,17,50.3,22.3
347,12/17/2014 0:00,17,50.3,22.7
347,12/18/2014 0:00,17,50.3,22.7
347,12/19/2014 0:00,17,49.9,22.8
347,12/20/2014 0:00,17,46,24
347,12/21/2014 0:00,17,46,24
347,12/22/2014 0:00,17,46,24
347,12/23/2014 0:00,17,46,24
347,12/24/2014 0:00,17,45,23
347,12/25/2014 0:00,17,45,23
347,12/26/2014 0:00,17,45,23
347,12/27/2014 0:00,17,45,23
347,12/28/2014 0:00,17,45,23
347,12/29/2014 0:00,17,45,23
347,12/30/2014 0:00,17,45,23
347,12/31/2014 0:00,17,45,23
347,1/1/2015 0:00,17,46,20
347,1/2/2015 0:00,17,49.9,21.8
347,1/3/2015 0:00,17,,21.8
347,1/4/2015 0:00,17,49.9,21.8
347,1/5/2015 0:00,17,46,20
347,1/6/2015 0:00,17,46,20
347,1/7/2015 0:00,17,45,20
347,1/8/2015 0:00,17,45,20
347,1/9/2015 0:00,17,45,20
347,1/10/2015 0:00,17,45,20
347,1/11/2015 0:00,17,46,22
347,1/12/2015 0:00,17,46,22
347,1/13/2015 0:00,17,46,23
347,1/14/2015 0:00,17,49,22.5
347,1/15/2015 0:00,17,46,20
347,1/16/2015 0:00,17,46,20
347,1/17/2015 0:00,17,45,23
347,1/18/2015 0:00,17,45,23
347,1/19/2015 0:00,17,45,23
347,1/20/2015 0:00,17,45,23
347,1/21/2015 0:00,17,45,23
347,1/22/2015 0:00,17,45,23
347,1/23/2015 0:00,17,48,22.7
347,1/24/2015 0:00,17,47.8,22
347,1/25/2015 0:00,17,44,24
347,1/26/2015 0:00,17,46.4,21.6
347,1/27/2015 0:00,17,40,23
347,1/28/2015 0:00,17,40,23
347,1/29/2015 0:00,17,43.9,21.6
347,1/30/2015 0:00,17,42.4,22.2
347,1/31/2015 0:00,17,42.4,22.2
347,2/1/2015 0:00,17,42.4,22.2
347,2/2/2015 0:00,17,39.7,22.2
347,2/3/2015 0:00,17,39.7,22.2
347,2/4/2015 0:00,17,41,22.3
347,2/5/2015 0:00,17,41,22.3
347,2/6/2015 0:00,17,39.7,22.4
347,2/7/2015 0:00,17,39.7,22.4
347,2/8/2015 0:00,17,36.7,22.2
347,2/9/2015 0:00,17,39.5,23.2
347,2/10/2015 0:00,17,33.3,22.4
347,2/11/2015 0:00,17,33.3,22.4
347,2/12/2015 0:00,17,46,23
347,2/13/2015 0:00,17,49.6,21.3
347,2/14/2015 0:00,17,48.5,22.5
347,2/15/2015 0:00,17,49.5,21.3
347,2/16/2015 0:00,17,48.5,23
347,2/17/2015 0:00,17,48.5,23
347,2/18/2015 0:00,17,45,23
347,2/19/2015 0:00,17,45,23
347,2/20/2015 0:00,17,45,22
347,2/21/2015 0:00,17,48.2,22.1
347,2/22/2015 0:00,17,48.2,22.1
347,2/23/2015 0:00,17,48.6,21.8
347,2/24/2015 0:00,17,48.6,21.8
347,2/25/2015 0:00,17,48.6,21.8
347,2/26/2015 0:00,17,48.7,21.7
347,2/27/2015 0:00,17,48.7,21.7
347,2/28/2015 0:00,17,46,23
347,3/1/2015 0:00,17,48.4,21.1
347,3/2/2015 0:00,17,45,22
347,3/3/2015 0:00,17,48.3,21.1
347,3/4/2015 0:00,17,44,23
347,3/5/2015 0:00,17,44,23
347,3/6/2015 0:00,17,44,22
347,3/7/2015 0:00,17,44,22
347,3/8/2015 0:00,17,44,23
347,3/9/2015 0:00,17,47.9,21.1
347,3/10/2015 0:00,17,47.9,21.1
347,3/11/2015 0:00,17,47.9,21.1
347,3/12/2015 0:00,17,47.7,21.1
347,3/13/2015 0:00,17,47.7,21.1
347,3/14/2015 0:00,17,47.5,21.3
347,3/15/2015 0:00,17,47.4,21.8
347,3/16/2015 0:00,17,43,21
347,3/17/2015 0:00,17,43,21
347,3/18/2015 0:00,17,45,22
347,3/19/2015 0:00,17,45.7,21.6
347,3/20/2015 0:00,17,45,22
347,3/21/2015 0:00,17,45,22
347,3/22/2015 0:00,17,45,22.5
347,3/23/2015 0:00,17,47.6,21.8
347,3/24/2015 0:00,17,45,22
347,3/25/2015 0:00,17,47.7,21.2
347,3/26/2015 0:00,17,45,22
347,3/27/2015 0:00,17,47.7,23.2
347,3/28/2015 0:00,17,47.7,23.2
347,3/29/2015 0:00,17,47.6,24.2
347,3/30/2015 0:00,17,46,24
347,3/31/2015 0:00,17,46,24
347,4/1/2015 0:00,17,46,23
347,4/2/2015 0:00,17,48.4,23.3
347,4/3/2015 0:00,17,45,24
347,4/4/2015 0:00,17,45,24
347,4/5/2015 0:00,17,45,24
347,4/6/2015 0:00,17,47.6,23.8
347,4/7/2015 0:00,17,44,24
347,4/8/2015 0:00,17,47,23.9
347,4/9/2015 0:00,17,44,24
347,4/10/2015 0:00,17,45.2,24.7
347,4/11/2015 0:00,17,43,24
347,4/12/2015 0:00,17,46.7,24.3
347,4/13/2015 0:00,17,46.9,23.7
347,4/14/2015 0:00,17,46.9,23.7
347,4/15/2015 0:00,17,44,24
347,4/16/2015 0:00,17,47,24.5
347,4/17/2015 0:00,17,47,24.5
347,4/18/2015 0:00,17,47,24.5
347,4/19/2015 0:00,17,44,24
347,4/20/2015 0:00,17,44,24
347,4/21/2015 0:00,17,44,24
347,4/22/2015 0:00,17,47.1,22.7
347,4/23/2015 0:00,17,44,24
347,4/24/2015 0:00,17,44,24
347,4/25/2015 0:00,17,44,24
347,4/26/2015 0:00,17,47.4,22.8
347,4/27/2015 0:00,17,45,22
347,4/28/2015 0:00,17,47.2,23
347,4/29/2015 0:00,17,44,24
347,4/30/2015 0:00,17,44,24
347,5/1/2015 0:00,17,44,24
347,5/2/2015 0:00,17,47.3,23.3
347,5/3/2015 0:00,17,44,24
347,5/4/2015 0:00,17,47.7,23.1
347,5/5/2015 0:00,17,45,24
347,5/6/2015 0:00,17,47.7,23
347,5/7/2015 0:00,17,44,24
347,5/8/2015 0:00,17,44,24
347,5/9/2015 0:00,17,44,24.5
347,5/10/2015 0:00,17,47.3,22.8
347,5/11/2015 0:00,17,47.3,22.8
347,5/12/2015 0:00,17,47.6,22.7
347,5/13/2015 0:00,17,47,23
347,5/14/2015 0:00,17,47.5,23.1
347,5/15/2015 0:00,17,46,24
347,5/16/2015 0:00,17,46.6,23.1
347,5/17/2015 0:00,17,46.6,23.1
347,5/18/2015 0:00,17,47.4,22.9
347,5/19/2015 0:00,17,47.6,22.2
347,5/20/2015 0:00,17,47.4,22.3
347,5/21/2015 0:00,17,47.5,24.1
347,5/22/2015 0:00,17,47.3,23
347,5/23/2015 0:00,17,47.3,23
347,5/24/2015 0:00,17,47.3,23
347,5/25/2015 0:00,17,47,23.5
347,5/26/2015 0:00,17,47.1,22.8
347,5/27/2015 0:00,17,47,23.2
347,5/28/2015 0:00,17,47.5,22.7
347,5/29/2015 0:00,17,47.3,22.6
347,5/30/2015 0:00,17,47.3,22.6
